"MosquitoID","Date.of.Collection","Marker","Size"
"09I-03"," 12/09/2014","D3S1358",155.35
"09I-03"," 12/09/2014","D8S1179",148.8
"09I-03"," 12/09/2014","D8S1179",152.94
"09I-03"," 12/09/2014","FGA",239.51
"09I-03"," 12/09/2014","FGA",243.38
"09I-03"," 12/09/2014","FGA",247.24
"09I-03"," 12/09/2014","SE33",356.93
"09I-03"," 12/09/2014","SE33",365.08
"09I-03"," 12/09/2014","SE33",404.15
"09I-03"," 12/09/2014","TH01",188.45
"09I-03"," 12/09/2014","TH01",196.46
"09I-03"," 12/09/2014","TH01",200.5
"09I-03"," 12/09/2014","vWA",164.47
"09I-03"," 12/09/2014","vWA",168.51
"09I-03"," 12/09/2014","vWA",172.46
"09I-04"," 12/09/2014","AMEL",100.46
"09I-04"," 12/09/2014","D10S1248",112.66
"09I-04"," 12/09/2014","D12S391",232.74
"09I-04"," 12/09/2014","D12S391",236.58
"09I-04"," 12/09/2014","D12S391",240.52
"09I-04"," 12/09/2014","D16S539",244.32
"09I-04"," 12/09/2014","D16S539",264.44
"09I-04"," 12/09/2014","D18S51",292.53
"09I-04"," 12/09/2014","D18S51",296.64
"09I-04"," 12/09/2014","D18S51",317.17
"09I-04"," 12/09/2014","D18S51",325.59
"09I-04"," 12/09/2014","D19S433",142.47
"09I-04"," 12/09/2014","D19S433",144.41
"09I-04"," 12/09/2014","D1S1656",190.11
"09I-04"," 12/09/2014","D1S1656",194.16
"09I-04"," 12/09/2014","D1S1656",204.9
"09I-04"," 12/09/2014","D21S11",199.57
"09I-04"," 12/09/2014","D21S11",211.61
"09I-04"," 12/09/2014","D21S11",217.74
"09I-04"," 12/09/2014","D21S11",227.81
"09I-04"," 12/09/2014","D22S1045",88.87
"09I-04"," 12/09/2014","D22S1045",98.09
"09I-04"," 12/09/2014","D22S1045",101.29
"09I-04"," 12/09/2014","D2S1338",297.54
"09I-04"," 12/09/2014","D2S1338",309.51
"09I-04"," 12/09/2014","D2S1338",317.77
"09I-04"," 12/09/2014","D2S1338",326.01
"09I-04"," 12/09/2014","D2S441",90.7
"09I-04"," 12/09/2014","D2S441",99.64
"09I-04"," 12/09/2014","D3S1358",147.14
"09I-04"," 12/09/2014","D3S1358",151.28
"09I-04"," 12/09/2014","D8S1179",148.72
"09I-04"," 12/09/2014","D8S1179",152.95
"09I-04"," 12/09/2014","FGA",247.25
"09I-04"," 12/09/2014","FGA",251.08
"09I-04"," 12/09/2014","FGA",254.73
"09I-04"," 12/09/2014","FGA",258.52
"09I-04"," 12/09/2014","SE33",361.07
"09I-04"," 12/09/2014","SE33",365.1
"09I-04"," 12/09/2014","SE33",373.33
"09I-04"," 12/09/2014","SE33",420.58
"09I-04"," 12/09/2014","TH01",192.52
"09I-04"," 12/09/2014","TH01",196.48
"09I-04"," 12/09/2014","vWA",168.39
"09I-04"," 12/09/2014","vWA",172.44
"09I-04"," 12/09/2014","vWA",184.5
"09I-05"," 10/09/2014","AMEL",100.46
"09I-05"," 10/09/2014","D10S1248",100.37
"09I-05"," 10/09/2014","D10S1248",108.65
"09I-05"," 10/09/2014","D12S391",248.47
"09I-05"," 10/09/2014","D12S391",252.49
"09I-05"," 10/09/2014","D16S539",252.49
"09I-05"," 10/09/2014","D16S539",264.48
"09I-05"," 10/09/2014","D18S51",296.64
"09I-05"," 10/09/2014","D18S51",300.73
"09I-05"," 10/09/2014","D18S51",304.78
"09I-05"," 10/09/2014","D19S433",135
"09I-05"," 10/09/2014","D19S433",142.53
"09I-05"," 10/09/2014","D1S1656",205.98
"09I-05"," 10/09/2014","D21S11",199.66
"09I-05"," 10/09/2014","D21S11",203.62
"09I-05"," 10/09/2014","D21S11",207.67
"09I-05"," 10/09/2014","D22S1045",85.74
"09I-05"," 10/09/2014","D22S1045",107.47
"09I-05"," 10/09/2014","D2S1338",313.58
"09I-05"," 10/09/2014","D2S1338",317.77
"09I-05"," 10/09/2014","D2S441",87.56
"09I-05"," 10/09/2014","D2S441",91.65
"09I-05"," 10/09/2014","D3S1358",155.28
"09I-05"," 10/09/2014","D8S1179",148.73
"09I-05"," 10/09/2014","D8S1179",152.93
"09I-05"," 10/09/2014","FGA",239.67
"09I-05"," 10/09/2014","FGA",243.43
"09I-05"," 10/09/2014","FGA",247.27
"09I-05"," 10/09/2014","SE33",356.96
"09I-05"," 10/09/2014","SE33",365.07
"09I-05"," 10/09/2014","SE33",404.15
"09I-05"," 10/09/2014","TH01",188.61
"09I-05"," 10/09/2014","TH01",196.58
"09I-05"," 10/09/2014","TH01",200.59
"09I-05"," 10/09/2014","vWA",164.48
"09I-05"," 10/09/2014","vWA",168.52
"09I-05"," 10/09/2014","vWA",172.47
"09I-08"," 10/09/2014","AMEL",100.54
"09I-08"," 10/09/2014","D10S1248",96.32
"09I-08"," 10/09/2014","D10S1248",104.49
"09I-08"," 10/09/2014","D12S391",248.57
"09I-08"," 10/09/2014","D12S391",252.47
"09I-08"," 10/09/2014","D12S391",267.94
"09I-08"," 10/09/2014","D16S539",244.25
"09I-08"," 10/09/2014","D16S539",248.4
"09I-08"," 10/09/2014","D16S539",252.47
"09I-08"," 10/09/2014","D18S51",300.72
"09I-08"," 10/09/2014","D18S51",304.76
"09I-08"," 10/09/2014","D18S51",313.01
"09I-08"," 10/09/2014","D19S433",142.43
"09I-08"," 10/09/2014","D19S433",150.09
"09I-08"," 10/09/2014","D19S433",152
"09I-08"," 10/09/2014","D1S1656",194.12
"09I-08"," 10/09/2014","D21S11",199.57
"09I-08"," 10/09/2014","D21S11",203.61
"09I-08"," 10/09/2014","D21S11",207.72
"09I-08"," 10/09/2014","D22S1045",104.41
"09I-08"," 10/09/2014","D2S1338",297.56
"09I-08"," 10/09/2014","D2S1338",305.49
"09I-08"," 10/09/2014","D2S1338",317.72
"09I-08"," 10/09/2014","D2S1338",321.9
"09I-08"," 10/09/2014","D2S441",87.64
"09I-08"," 10/09/2014","D2S441",99.73
"09I-08"," 10/09/2014","D3S1358",151.13
"09I-08"," 10/09/2014","D3S1358",155.22
"09I-08"," 10/09/2014","D8S1179",144.61
"09I-08"," 10/09/2014","D8S1179",148.78
"09I-08"," 10/09/2014","D8S1179",152.87
"09I-08"," 10/09/2014","FGA",239.59
"09I-08"," 10/09/2014","FGA",243.4
"09I-08"," 10/09/2014","FGA",247.21
"09I-08"," 10/09/2014","FGA",251.07
"09I-08"," 10/09/2014","SE33",356.97
"09I-08"," 10/09/2014","SE33",369.18
"09I-08"," 10/09/2014","SE33",373.33
"09I-08"," 10/09/2014","SE33",404.2
"09I-08"," 10/09/2014","TH01",192.59
"09I-08"," 10/09/2014","TH01",200.59
"09I-08"," 10/09/2014","vWA",168.45
"09I-08"," 10/09/2014","vWA",172.45
"09I-08"," 10/09/2014","vWA",176.44
"10J-05"," 21/10/2013","AMEL",100.58
"10J-05"," 21/10/2013","D10S1248",96.29
"10J-05"," 21/10/2013","D12S391",241.61
"10J-05"," 21/10/2013","D12S391",249.64
"10J-05"," 21/10/2013","D16S539",244.3
"10J-05"," 21/10/2013","D16S539",248.49
"10J-05"," 21/10/2013","D16S539",256.48
"10J-05"," 21/10/2013","D18S51",296.66
"10J-05"," 21/10/2013","D18S51",321.57
"10J-05"," 21/10/2013","D19S433",138.74
"10J-05"," 21/10/2013","D19S433",146.33
"10J-05"," 21/10/2013","D19S433",150.09
"10J-05"," 21/10/2013","D1S1656",194.34
"10J-05"," 21/10/2013","D1S1656",202.13
"10J-05"," 21/10/2013","D21S11",199.64
"10J-05"," 21/10/2013","D21S11",203.54
"10J-05"," 21/10/2013","D21S11",211.7
"10J-05"," 21/10/2013","D22S1045",101.35
"10J-05"," 21/10/2013","D22S1045",107.58
"10J-05"," 21/10/2013","D2S1338",293.67
"10J-05"," 21/10/2013","D2S1338",305.62
"10J-05"," 21/10/2013","D2S1338",322.01
"10J-05"," 21/10/2013","D2S441",91.62
"10J-05"," 21/10/2013","D2S441",103.85
"10J-05"," 21/10/2013","D3S1358",147.24
"10J-05"," 21/10/2013","D8S1179",148.8
"10J-05"," 21/10/2013","D8S1179",157.15
"10J-05"," 21/10/2013","FGA",251.04
"10J-05"," 21/10/2013","FGA",258.46
"10J-05"," 21/10/2013","SE33",369.39
"10J-05"," 21/10/2013","SE33",408.52
"10J-05"," 21/10/2013","TH01",188.76
"10J-05"," 21/10/2013","TH01",192.73
"10J-05"," 21/10/2013","TH01",196.68
"10J-05"," 21/10/2013","vWA",168.49
"10J-05"," 21/10/2013","vWA",176.5
"10J-14"," 04/09/2014","AMEL",100.58
"10J-14"," 04/09/2014","AMEL",106.39
"10J-14"," 04/09/2014","D10S1248",96.39
"10J-14"," 04/09/2014","D10S1248",100.48
"10J-14"," 04/09/2014","D12S391",232.75
"10J-14"," 04/09/2014","D16S539",244.34
"10J-14"," 04/09/2014","D16S539",248.48
"10J-14"," 04/09/2014","D16S539",256.57
"10J-14"," 04/09/2014","D18S51",296.73
"10J-14"," 04/09/2014","D18S51",300.85
"10J-14"," 04/09/2014","D18S51",321.57
"10J-14"," 04/09/2014","D19S433",138.74
"10J-14"," 04/09/2014","D1S1656",194.28
"10J-14"," 04/09/2014","D1S1656",202.12
"10J-14"," 04/09/2014","D21S11",199.55
"10J-14"," 04/09/2014","D21S11",203.45
"10J-14"," 04/09/2014","D21S11",211.61
"10J-14"," 04/09/2014","D22S1045",101.44
"10J-14"," 04/09/2014","D22S1045",107.53
"10J-14"," 04/09/2014","D2S1338",293.72
"10J-14"," 04/09/2014","D2S441",91.64
"10J-14"," 04/09/2014","D2S441",99.72
"10J-14"," 04/09/2014","D2S441",103.83
"10J-14"," 04/09/2014","D3S1358",147.24
"10J-14"," 04/09/2014","D3S1358",155.41
"10J-14"," 04/09/2014","D8S1179",148.8
"10J-14"," 04/09/2014","D8S1179",157.15
"10J-14"," 04/09/2014","FGA",229.34
"10J-14"," 04/09/2014","FGA",247.31
"10J-14"," 04/09/2014","FGA",251.04
"10J-14"," 04/09/2014","FGA",258.46
"10J-14"," 04/09/2014","SE33",394.03
"10J-14"," 04/09/2014","SE33",404.37
"10J-14"," 04/09/2014","SE33",408.56
"10J-14"," 04/09/2014","TH01",192.67
"10J-14"," 04/09/2014","vWA",168.5
"18R-01"," 11/07/2014","AMEL",100.55
"18R-01"," 11/07/2014","AMEL",106.38
"18R-01"," 11/07/2014","D10S1248",96.36
"18R-01"," 11/07/2014","D10S1248",104.57
"18R-01"," 11/07/2014","D12S391",240.51
"18R-01"," 11/07/2014","D12S391",248.55
"18R-01"," 11/07/2014","D12S391",252.51
"18R-01"," 11/07/2014","D16S539",244.37
"18R-01"," 11/07/2014","D16S539",252.51
"18R-01"," 11/07/2014","D18S51",292.58
"18R-01"," 11/07/2014","D18S51",300.73
"18R-01"," 11/07/2014","D18S51",304.73
"18R-01"," 11/07/2014","D18S51",313
"18R-01"," 11/07/2014","D19S433",142.56
"18R-01"," 11/07/2014","D19S433",146.34
"18R-01"," 11/07/2014","D1S1656",190.2
"18R-01"," 11/07/2014","D1S1656",194.24
"18R-01"," 11/07/2014","D1S1656",198.11
"18R-01"," 11/07/2014","D21S11",199.74
"18R-01"," 11/07/2014","D21S11",203.65
"18R-01"," 11/07/2014","D21S11",211.71
"18R-01"," 11/07/2014","D21S11",217.86
"18R-01"," 11/07/2014","D22S1045",98.27
"18R-01"," 11/07/2014","D22S1045",101.38
"18R-01"," 11/07/2014","D22S1045",104.48
"18R-01"," 11/07/2014","D2S1338",301.63
"18R-01"," 11/07/2014","D2S1338",309.68
"18R-01"," 11/07/2014","D2S1338",313.67
"18R-01"," 11/07/2014","D2S1338",330.19
"18R-01"," 11/07/2014","D2S441",87.57
"18R-01"," 11/07/2014","D2S441",91.7
"18R-01"," 11/07/2014","D2S441",99.73
"18R-01"," 11/07/2014","D3S1358",143.35
"18R-01"," 11/07/2014","D3S1358",147.14
"18R-01"," 11/07/2014","D3S1358",151.1
"18R-01"," 11/07/2014","D3S1358",155.07
"18R-01"," 11/07/2014","D8S1179",140.53
"18R-01"," 11/07/2014","D8S1179",144.67
"18R-01"," 11/07/2014","D8S1179",153.04
"18R-01"," 11/07/2014","D8S1179",157.09
"18R-01"," 11/07/2014","FGA",237.82
"18R-01"," 11/07/2014","FGA",241.54
"18R-01"," 11/07/2014","FGA",251.09
"18R-01"," 11/07/2014","FGA",258.59
"18R-01"," 11/07/2014","SE33",365.12
"18R-01"," 11/07/2014","SE33",369.17
"18R-01"," 11/07/2014","TH01",192.69
"18R-01"," 11/07/2014","TH01",200.59
"18R-01"," 11/07/2014","vWA",164.67
"18R-01"," 11/07/2014","vWA",176.57
"18R-01"," 11/07/2014","vWA",188.64
"18R-01"," 12/09/2014","AMEL",100.46
"18R-01"," 12/09/2014","D10S1248",96.37
"18R-01"," 12/09/2014","D10S1248",104.56
"18R-01"," 12/09/2014","D10S1248",112.75
"18R-01"," 12/09/2014","D12S391",232.72
"18R-01"," 12/09/2014","D12S391",240.43
"18R-01"," 12/09/2014","D16S539",240.17
"18R-01"," 12/09/2014","D16S539",244.41
"18R-01"," 12/09/2014","D16S539",252.58
"18R-01"," 12/09/2014","D16S539",256.55
"18R-01"," 12/09/2014","D18S51",304.81
"18R-01"," 12/09/2014","D18S51",313
"18R-01"," 12/09/2014","D18S51",317.25
"18R-01"," 12/09/2014","D19S433",142.55
"18R-01"," 12/09/2014","D19S433",146.32
"18R-01"," 12/09/2014","D1S1656",190.1
"18R-01"," 12/09/2014","D1S1656",198.02
"18R-01"," 12/09/2014","D21S11",203.65
"18R-01"," 12/09/2014","D21S11",207.72
"18R-01"," 12/09/2014","D21S11",217.86
"18R-01"," 12/09/2014","D21S11",227.86
"18R-01"," 12/09/2014","D22S1045",88.89
"18R-01"," 12/09/2014","D22S1045",101.28
"18R-01"," 12/09/2014","D22S1045",104.47
"18R-01"," 12/09/2014","D2S1338",309.59
"18R-01"," 12/09/2014","D2S1338",313.67
"18R-01"," 12/09/2014","D2S1338",317.85
"18R-01"," 12/09/2014","D2S441",87.61
"18R-01"," 12/09/2014","D2S441",91.72
"18R-01"," 12/09/2014","D2S441",99.73
"18R-01"," 12/09/2014","D3S1358",143.34
"18R-01"," 12/09/2014","D3S1358",147.11
"18R-01"," 12/09/2014","D8S1179",144.65
"18R-01"," 12/09/2014","D8S1179",153.07
"18R-01"," 12/09/2014","FGA",241.47
"18R-01"," 12/09/2014","FGA",251.17
"18R-01"," 12/09/2014","FGA",258.61
"18R-01"," 12/09/2014","FGA",277.66
"18R-01"," 12/09/2014","SE33",369.13
"18R-01"," 12/09/2014","TH01",192.6
"18R-01"," 12/09/2014","vWA",168.61
"18R-01"," 12/09/2014","vWA",172.55
"18R-01"," 12/09/2014","vWA",176.49
"18R-01"," 12/09/2014","vWA",188.47
"18R-02"," 08/09/2014","AMEL",100.46
"18R-02"," 08/09/2014","D10S1248",96.36
"18R-02"," 08/09/2014","D12S391",236.57
"18R-02"," 08/09/2014","D12S391",240.52
"18R-02"," 08/09/2014","D16S539",244.41
"18R-02"," 08/09/2014","D16S539",252.66
"18R-02"," 08/09/2014","D16S539",264.52
"18R-02"," 08/09/2014","D18S51",296.72
"18R-02"," 08/09/2014","D18S51",304.81
"18R-02"," 08/09/2014","D18S51",312.92
"18R-02"," 08/09/2014","D18S51",325.69
"18R-02"," 08/09/2014","D19S433",142.54
"18R-02"," 08/09/2014","D19S433",144.47
"18R-02"," 08/09/2014","D19S433",146.31
"18R-02"," 08/09/2014","D1S1656",194.18
"18R-02"," 08/09/2014","D1S1656",198.12
"18R-02"," 08/09/2014","D1S1656",204.92
"18R-02"," 08/09/2014","D21S11",199.66
"18R-02"," 08/09/2014","D21S11",203.65
"18R-02"," 08/09/2014","D21S11",217.86
"18R-02"," 08/09/2014","D22S1045",98.18
"18R-02"," 08/09/2014","D22S1045",101.29
"18R-02"," 08/09/2014","D22S1045",104.5
"18R-02"," 08/09/2014","D2S1338",297.62
"18R-02"," 08/09/2014","D2S1338",309.59
"18R-02"," 08/09/2014","D2S1338",313.67
"18R-02"," 08/09/2014","D2S1338",326.11
"18R-02"," 08/09/2014","D2S441",87.64
"18R-02"," 08/09/2014","D2S441",90.73
"18R-02"," 08/09/2014","D2S441",99.64
"18R-02"," 08/09/2014","D3S1358",143.33
"18R-02"," 08/09/2014","D3S1358",147.1
"18R-02"," 08/09/2014","D3S1358",151.14
"18R-02"," 08/09/2014","D8S1179",144.65
"18R-02"," 08/09/2014","D8S1179",148.77
"18R-02"," 08/09/2014","D8S1179",152.98
"18R-02"," 08/09/2014","FGA",241.47
"18R-02"," 08/09/2014","FGA",247.34
"18R-02"," 08/09/2014","FGA",251.17
"18R-02"," 08/09/2014","SE33",369.13
"18R-02"," 08/09/2014","TH01",192.64
"18R-02"," 08/09/2014","TH01",196.58
"18R-02"," 08/09/2014","vWA",168.56
"18R-02"," 08/09/2014","vWA",172.61
"18R-02"," 08/09/2014","vWA",176.57
"18R-02"," 08/09/2014","vWA",188.52
"18R-02"," 09/09/2014","AMEL",100.55
"18R-02"," 09/09/2014","D10S1248",104.57
"18R-02"," 09/09/2014","D12S391",236.54
"18R-02"," 09/09/2014","D12S391",240.44
"18R-02"," 09/09/2014","D12S391",248.53
"18R-02"," 09/09/2014","D12S391",260.25
"18R-02"," 09/09/2014","D16S539",248.62
"18R-02"," 09/09/2014","D16S539",252.67
"18R-02"," 09/09/2014","D16S539",256.64
"18R-02"," 09/09/2014","D18S51",284.33
"18R-02"," 09/09/2014","D18S51",304.82
"18R-02"," 09/09/2014","D18S51",313
"18R-02"," 09/09/2014","D19S433",146.28
"18R-02"," 09/09/2014","D1S1656",194.15
"18R-02"," 09/09/2014","D1S1656",198.02
"18R-02"," 09/09/2014","D21S11",207.69
"18R-02"," 09/09/2014","D22S1045",85.82
"18R-02"," 09/09/2014","D22S1045",88.94
"18R-02"," 09/09/2014","D22S1045",104.48
"18R-02"," 09/09/2014","D22S1045",107.55
"18R-02"," 09/09/2014","D2S1338",309.6
"18R-02"," 09/09/2014","D2S1338",313.67
"18R-02"," 09/09/2014","D2S441",87.66
"18R-02"," 09/09/2014","D2S441",91.7
"18R-02"," 09/09/2014","D3S1358",147.08
"18R-02"," 09/09/2014","D3S1358",155.22
"18R-02"," 09/09/2014","D8S1179",144.6
"18R-02"," 09/09/2014","FGA",243.58
"18R-02"," 09/09/2014","FGA",251.25
"18R-02"," 09/09/2014","FGA",254.99
"18R-02"," 09/09/2014","TH01",192.6
"18R-02"," 09/09/2014","TH01",196.56
"18R-02"," 09/09/2014","vWA",172.53
"18R-02"," 09/09/2014","vWA",176.57
"18R-02"," 09/09/2014","vWA",188.55
"18R-03"," 12/09/2014","AMEL",100.55
"18R-03"," 12/09/2014","D10S1248",104.58
"18R-03"," 12/09/2014","D12S391",244.59
"18R-03"," 12/09/2014","D12S391",248.37
"18R-03"," 12/09/2014","D16S539",256.5
"18R-03"," 12/09/2014","D16S539",260.5
"18R-03"," 12/09/2014","D18S51",313.09
"18R-03"," 12/09/2014","D19S433",142.46
"18R-03"," 12/09/2014","D19S433",146.32
"18R-03"," 12/09/2014","D19S433",155.7
"18R-03"," 12/09/2014","D1S1656",194.18
"18R-03"," 12/09/2014","D1S1656",198.03
"18R-03"," 12/09/2014","D1S1656",202.03
"18R-03"," 12/09/2014","D21S11",199.66
"18R-03"," 12/09/2014","D21S11",207.72
"18R-03"," 12/09/2014","D22S1045",91.99
"18R-03"," 12/09/2014","D22S1045",101.29
"18R-03"," 12/09/2014","D22S1045",107.57
"18R-03"," 12/09/2014","D2S1338",289.48
"18R-03"," 12/09/2014","D2S1338",313.67
"18R-03"," 12/09/2014","D2S441",87.52
"18R-03"," 12/09/2014","D2S441",99.73
"18R-03"," 12/09/2014","D3S1358",147.19
"18R-03"," 12/09/2014","D3S1358",155.18
"18R-03"," 12/09/2014","D8S1179",144.56
"18R-03"," 12/09/2014","D8S1179",152.89
"18R-03"," 12/09/2014","FGA",251.24
"18R-03"," 12/09/2014","FGA",262.25
"18R-03"," 12/09/2014","SE33",352.78
"18R-03"," 12/09/2014","SE33",373.28
"18R-03"," 12/09/2014","TH01",188.6
"18R-03"," 12/09/2014","TH01",192.55
"18R-03"," 12/09/2014","TH01",196.58
"18R-03"," 12/09/2014","vWA",168.44
"18R-03"," 12/09/2014","vWA",172.47
"18R-04"," 11/09/2014","AMEL",100.46
"18R-04"," 11/09/2014","D10S1248",104.52
"18R-04"," 11/09/2014","D10S1248",112.73
"18R-04"," 11/09/2014","D12S391",232.78
"18R-04"," 11/09/2014","D12S391",240.52
"18R-04"," 11/09/2014","D12S391",244.54
"18R-04"," 11/09/2014","D12S391",248.36
"18R-04"," 11/09/2014","D16S539",244.36
"18R-04"," 11/09/2014","D18S51",292.52
"18R-04"," 11/09/2014","D18S51",312.99
"18R-04"," 11/09/2014","D18S51",317.21
"18R-04"," 11/09/2014","D19S433",142.49
"18R-04"," 11/09/2014","D1S1656",190.19
"18R-04"," 11/09/2014","D1S1656",194.18
"18R-04"," 11/09/2014","D1S1656",201.98
"18R-04"," 11/09/2014","D1S1656",204.99
"18R-04"," 11/09/2014","D21S11",199.65
"18R-04"," 11/09/2014","D21S11",207.74
"18R-04"," 11/09/2014","D21S11",211.77
"18R-04"," 11/09/2014","D21S11",227.86
"18R-04"," 11/09/2014","D22S1045",88.91
"18R-04"," 11/09/2014","D22S1045",91.93
"18R-04"," 11/09/2014","D22S1045",101.2
"18R-04"," 11/09/2014","D2S1338",309.56
"18R-04"," 11/09/2014","D2S1338",313.66
"18R-04"," 11/09/2014","D2S1338",317.91
"18R-04"," 11/09/2014","D2S441",90.74
"18R-04"," 11/09/2014","D2S441",99.63
"18R-04"," 11/09/2014","D3S1358",147.2
"18R-04"," 11/09/2014","D3S1358",151.38
"18R-04"," 11/09/2014","D3S1358",155.29
"18R-04"," 11/09/2014","D8S1179",152.98
"18R-04"," 11/09/2014","FGA",251.18
"18R-04"," 11/09/2014","FGA",254.94
"18R-04"," 11/09/2014","FGA",258.59
"18R-04"," 11/09/2014","FGA",262.36
"18R-04"," 11/09/2014","SE33",352.72
"18R-04"," 11/09/2014","SE33",365.06
"18R-04"," 11/09/2014","SE33",373.19
"18R-04"," 11/09/2014","TH01",192.62
"18R-04"," 11/09/2014","vWA",168.51
"18R-04"," 11/09/2014","vWA",172.49
"18R-04"," 11/09/2014","vWA",184.53
"18R-04"," 12/09/2014","AMEL",100.46
"18R-04"," 12/09/2014","D10S1248",104.58
"18R-04"," 12/09/2014","D10S1248",112.67
"18R-04"," 12/09/2014","D12S391",232.69
"18R-04"," 12/09/2014","D12S391",240.51
"18R-04"," 12/09/2014","D12S391",244.5
"18R-04"," 12/09/2014","D12S391",248.31
"18R-04"," 12/09/2014","D16S539",244.33
"18R-04"," 12/09/2014","D16S539",256.46
"18R-04"," 12/09/2014","D16S539",260.5
"18R-04"," 12/09/2014","D18S51",304.71
"18R-04"," 12/09/2014","D18S51",313.01
"18R-04"," 12/09/2014","D18S51",317.21
"18R-04"," 12/09/2014","D19S433",142.44
"18R-04"," 12/09/2014","D19S433",150.04
"18R-04"," 12/09/2014","D19S433",155.72
"18R-04"," 12/09/2014","D1S1656",190.2
"18R-04"," 12/09/2014","D1S1656",194.21
"18R-04"," 12/09/2014","D1S1656",198.13
"18R-04"," 12/09/2014","D1S1656",202.02
"18R-04"," 12/09/2014","D21S11",199.57
"18R-04"," 12/09/2014","D21S11",207.66
"18R-04"," 12/09/2014","D21S11",227.86
"18R-04"," 12/09/2014","D22S1045",88.93
"18R-04"," 12/09/2014","D22S1045",92.02
"18R-04"," 12/09/2014","D22S1045",101.29
"18R-04"," 12/09/2014","D22S1045",104.49
"18R-04"," 12/09/2014","D2S1338",309.55
"18R-04"," 12/09/2014","D2S1338",313.67
"18R-04"," 12/09/2014","D2S1338",317.72
"18R-04"," 12/09/2014","D2S441",87.56
"18R-04"," 12/09/2014","D2S441",91.65
"18R-04"," 12/09/2014","D2S441",99.64
"18R-04"," 12/09/2014","D3S1358",143.32
"18R-04"," 12/09/2014","D3S1358",147.07
"18R-04"," 12/09/2014","D3S1358",155.28
"18R-04"," 12/09/2014","D8S1179",144.63
"18R-04"," 12/09/2014","D8S1179",152.92
"18R-04"," 12/09/2014","FGA",251.08
"18R-04"," 12/09/2014","FGA",258.52
"18R-04"," 12/09/2014","FGA",262.33
"18R-04"," 12/09/2014","FGA",277.51
"18R-04"," 12/09/2014","SE33",352.85
"18R-04"," 12/09/2014","SE33",373.22
"18R-04"," 12/09/2014","SE33",408.18
"18R-04"," 12/09/2014","TH01",192.59
"18R-04"," 12/09/2014","vWA",168.52
"18R-04"," 12/09/2014","vWA",172.47
"18R-06"," 09/09/2014","AMEL",100.46
"18R-06"," 09/09/2014","D10S1248",104.6
"18R-06"," 09/09/2014","D12S391",236.62
"18R-06"," 09/09/2014","D12S391",240.43
"18R-06"," 09/09/2014","D12S391",260.08
"18R-06"," 09/09/2014","D16S539",244.41
"18R-06"," 09/09/2014","D16S539",248.54
"18R-06"," 09/09/2014","D16S539",252.58
"18R-06"," 09/09/2014","D16S539",256.63
"18R-06"," 09/09/2014","D18S51",284.4
"18R-06"," 09/09/2014","D18S51",304.73
"18R-06"," 09/09/2014","D18S51",313
"18R-06"," 09/09/2014","D19S433",146.34
"18R-06"," 09/09/2014","D1S1656",194.16
"18R-06"," 09/09/2014","D1S1656",198.03
"18R-06"," 09/09/2014","D21S11",207.72
"18R-06"," 09/09/2014","D22S1045",85.86
"18R-06"," 09/09/2014","D22S1045",88.87
"18R-06"," 09/09/2014","D22S1045",104.41
"18R-06"," 09/09/2014","D22S1045",107.51
"18R-06"," 09/09/2014","D2S1338",309.59
"18R-06"," 09/09/2014","D2S1338",313.67
"18R-06"," 09/09/2014","D2S1338",330.02
"18R-06"," 09/09/2014","D2S441",87.59
"18R-06"," 09/09/2014","D2S441",91.61
"18R-06"," 09/09/2014","D3S1358",147.13
"18R-06"," 09/09/2014","D3S1358",155.06
"18R-06"," 09/09/2014","D8S1179",144.58
"18R-06"," 09/09/2014","FGA",243.55
"18R-06"," 09/09/2014","FGA",251.17
"18R-06"," 09/09/2014","FGA",254.9
"18R-06"," 09/09/2014","FGA",277.56
"18R-06"," 09/09/2014","SE33",352.75
"18R-06"," 09/09/2014","SE33",369.26
"18R-06"," 09/09/2014","SE33",381.49
"18R-06"," 09/09/2014","SE33",412.17
"18R-06"," 09/09/2014","TH01",192.61
"18R-06"," 09/09/2014","TH01",196.65
"18R-06"," 09/09/2014","vWA",172.58
"18R-06"," 09/09/2014","vWA",176.55
"18R-06"," 09/09/2014","vWA",188.56
"18R-07"," 12/09/2014","AMEL",100.45
"18R-07"," 12/09/2014","D10S1248",104.44
"18R-07"," 12/09/2014","D10S1248",112.58
"18R-07"," 12/09/2014","D12S391",232.69
"18R-07"," 12/09/2014","D12S391",240.43
"18R-07"," 12/09/2014","D16S539",244.34
"18R-07"," 12/09/2014","D16S539",256.41
"18R-07"," 12/09/2014","D18S51",304.75
"18R-07"," 12/09/2014","D18S51",312.92
"18R-07"," 12/09/2014","D18S51",317.17
"18R-07"," 12/09/2014","D19S433",142.44
"18R-07"," 12/09/2014","D19S433",146.2
"18R-07"," 12/09/2014","D19S433",150.04
"18R-07"," 12/09/2014","D1S1656",190.16
"18R-07"," 12/09/2014","D1S1656",198.12
"18R-07"," 12/09/2014","D21S11",207.62
"18R-07"," 12/09/2014","D21S11",227.78
"18R-07"," 12/09/2014","D22S1045",88.89
"18R-07"," 12/09/2014","D22S1045",104.35
"18R-07"," 12/09/2014","D22S1045",107.4
"18R-07"," 12/09/2014","D2S1338",309.47
"18R-07"," 12/09/2014","D2S1338",313.59
"18R-07"," 12/09/2014","D2S1338",317.77
